,Course ID,Course Title,Course Credits,Description,ARTSCI,ARCH,ART,EN,BU,Section,Day,Time,Building,Instructor,Final Exam,Seats,Enroll,WaitList
738,E35 ESE 441,Control Systems,3.0 Units,"Introduction to the theory and practice of automatic control for dynamical systems. Dynamical systems as models for physical and observed phenomena. Mathematical representation of dynamical systems, such as state-space differential and difference equations, transfer functions, and block diagrams. Analysis of the time evolution of a system in response to control inputs, steady-state and transient responses, equilibrium points and their stability. Control via linear state feedback, and estimation using Luenberger observers. Relating the time response of a system to its frequency response, including Bode and Nyquist plots. Input-output stability and its relation to the stability of equilibrium points. Simple frequency-based controllers, such as PID and lead-lag compensators. Exercise involving the use of MATLAB/Simulink (or equivalent) to simulate and analyze systems. Prerequisites: CSE 131, and either ESE 351 or MEMS 4310.",,,,BME T2 TU 3.00 ,,01,-T-R---,4:00P-5:20P,Lopata Hall / 101   ,Ching,Dec 18 2024  6:00PM -  8:00PM,65,0,0
739,E35 ESE 444,Sensors and Actuators,3.0 Units,"The course provide engineering students with basic understanding of two of the main components of any modern electrical or electromechanical system; sensors as inputs and actuators as outputs. The covered topics include transfer functions, frequency responses and feedback control. Component matching and bandwidth issues. Performance specification and analysis, Sensors: analog and digital motion sensors, optical sensors, temperature sensors, magnetic and electromagnetic sensors, acoustic sensors, chemical sensors, radiation sensors, torque, force and tactile sensors. Actuators: stepper motors, DC and AC motors, hydraulic actuators, magnet and electromagnetic actuators, acoustic actuators. Introduction to interfacing methods: bridge circuits, A/D and D/A converters, microcontrollers. This course is useful for those students interested in control engineering, robotics and systems engineering. Prerequisites: one of the following 4 conditions:(1) ESE 230, ESE 351 (corequisite); (2) ESE 230, ESE 318 and MEMS 255; (3) ESE 351 or MEMS 4310; (4) permission of instructor.",,,,BME T2 TU 3.00 ,,01,-T-R---,5:30P-7:00P,TBA,Becnel,Dec 17 2024  6:00PM -  8:00PM,36,0,0
740,E35 ESE 4480,Control Systems Design Laboratory,3.0 Units,"Experimental study of real and simulated systems and their control. Modeling, identification, model validation and control of systems, including noise effects, using a two-link robotic manipulator as experimental testbed. Other topics include: mathematical modeling of robotic systems; nonlinear and linearized models; input-output and state-space techniques; model validation and simulation; stabilization using linear and nonlinear control techniques. Prerequisite: ESE 351 or MEMS 4310. Corequisite or Prerequisite: ESE 441 or MEMS 4301.",,,,BME T2 TU 3.00 ,,01,-T-R---,11:00A-12:50P,Green Hall / 1157  ,Mell,No final,24,0,0
741,E35 ESE 4481,Autonomous Aerial Vehicle Control Laboratory,3.0 Units,"Integration of dynamical systems and control engineering principles toward the manipulation of a quadrotor unmanned aerial vehicle (UAV), sometimes referred to as a drone. Students will analytically transform a nonlinear description of the UAV system used for dynamic simulation into a conventional, linear state space system. Students will use key control engineering concepts, including system identification, state estimation and control synthesis, in order to command their UAV's to hover, climb and orbit. In addition to principles of estimation and identification, students will also learn about the theory of guidance and navigation, with projects such as flight planning and execution, collision avoidance, and competitive or cooperative tasks, e.g., formation flight. The overall objective is to expose students to the fusion of control, estimation, and identification techniques that are fundamental to systems theory. Prerequisite: ESE 441 and knowledge of a programming language, or permission of instructor.",,,,BME T2 TU 3.00 ,,01,-T-R---,6:00P-8:00P,Green Hall / 1157  ,Bhan,No final,24,0,0
742,E35 ESE 465,Digital Systems Laboratory,3.0 Units,"Hardware/software co-design; processor interfacing; procedures for reliable digital design, both combinational and sequential; understanding manufacturers' specifications; use of test equipment. Several single-period laboratory exercises, several design projects, and application of microprocessors in digital design. One lecture and one laboratory period a week. Prerequisites: ESE 260",,,,BME T2 TU 3.00 ,,01,-T-----,1:00P-2:20P,Urbauer / 115   ,Richter,Dec 17 2024  1:00PM -  3:00PM,24,0,0
743,E35 ESE 465,Digital Systems Laboratory,3.0 Units,"Hardware/software co-design; processor interfacing; procedures for reliable digital design, both combinational and sequential; understanding manufacturers' specifications; use of test equipment. Several single-period laboratory exercises, several design projects, and application of microprocessors in digital design. One lecture and one laboratory period a week. Prerequisites: ESE 260",,,,BME T2 TU 3.00 ,,A,---R---,1:00P-3:50P,Urbauer / 115   ,Richter,Default - none,24,0,0
744,E35 ESE 467,Embedded Computing Systems,3.0 Units,"This course introduces the issues, challenges, and methods for designing embedded computing systems -- systems designed to serve a particular application and which incorporate the use of digital processing devices. Examples of embedded systems include cellular phones, appliances, game consoles, automobiles, and drones. Emphasis is given to aspects of design that are distinct to embedded systems. The course examines hardware, software, and system-level design. Hardware topics include microcontrollers, digital signal processors, memory hierarchy, and I/O. Software issues include languages, run-time environments, and program analysis. System-level topics include real-time operating systems, scheduling, power management, and wireless sensor networks. Students will perform a course project on a real embedded system testbed. Prerequisites: CSE 260M (and either CSE 132 or ESE 205).",,,,TU 3.00 ,,01,-T-R---,5:30P-7:00P,TBA,Ivanovich,Paper/Project/TakeHome,30,0,0
745,E35 ESE 482,Digital Signal Processing,3.0 Units,"Introduction to analysis and synthesis of discrete-time linear time-invariant (LTI) systems. Discrete-time convolution, discrete-time Fourier transform, z-transform, rational function descriptions of discrete-time LTI systems. Sampling, analog-to-digital conversion, and digital processing of analog signals. Techniques for the design of finite impulse response (FIR) and infinite impulse response (IIR) digital filters. Hardware implementation of digital filters and finite-register effects. The Discrete Fourier Transform and the Fast Fourier Transform (FFT) algorithm. Prerequisite: ESE 351.",,,,BME T2 TU 3.00 ,,01,M-W----,5:30P-7:00P,Jubel / 121   ,Sutton,Dec 16 2024  6:00PM -  8:00PM,27,0,0
746,E35 ESE 488,Signals and Imaging Laboratory,3.0 Units,"Hands-on design and analysis that motivates ESE research and courses in signals, communications and imaging. Projects in digital audio signal processing, communication systems, and computational imaging and inverse problems in optics. Prerequisite: ESE 351.",,,,BME T2 TU ,,01,-T-R---,1:00P-2:20P,TBA,"Trobaugh, Lew",Paper/Project/TakeHome,0,0,0
747,E35 ESE 498,Electrical Engineering Capstone Design Projects,3.0 Units,"Capstone design project supervised by the course instructor. The project must use the theory, techniques, and concepts of the student's major: electrical engineering or systems science & engineering. The solution of a real technological or societal problem is carried through completely, starting from the stage of initial specification, proceeding with the application of engineering methods, and terminating with an actual solution. Collaboration with a client, typically either an engineer or supervisor from local industry or a professor or researcher in university laboratories, is encouraged. A proposal, an interim progress update, and a final report are required, each in the forms of a written document and oral presentation, as well as a Web page on the project. Weekly progress reports and meetings with the instructor are also required. Prerequisite: ESE senior standing and instructor's consent. Note: this course will meet at the scheduled time only during select weeks. If you cannot attend at that time, you may still register for the course.",,,,BME T2 TU 3.00 ,,01,----F--,2:00P-3:50P,TBA,Wang,No final,0,0,0
748,E35 ESE 499,Systems Science and Engineering Capstone Design Project,3.0 Units,"Capstone design project supervised by the course instructor. The project must use the theory, techniques, and concepts of the student's major: electrical engineering or systems science & engineering. The solution of a real technological or societal problem is carried through completely, starting from the stage of initial specification, proceeding with the application of engineering methods, and terminating with an actual solution. Collaboration with a client, typically either an engineer or supervisor from local industry or a professor or researcher in university laboratories, is encouraged. A proposal, an interim progress update, and a final report are required, each in the forms of a written document and oral presentation, as well as a Web page on the project. Weekly progress reports and meetings with the instructor are also required. Prerequisite: ESE senior standing and instructor's consent. Note: this course will meet at the scheduled time only during select weeks. If you cannot attend at that time, you may still register for the course.",,,,BME T2 TU 3.00 ,,01,----F--,2:00P-3:50P,TBA,Wang,No final,0,0,0
749,E35 ESE 5001,Research Rotation for ESE Masters Students,3.0 Units,"Masters students in Electrical and Systems Engineering may complete a rotation their first semester with research mentors acceptable to the Department. The rotations must be mutually agreeable to both the student and faculty member. The grade will be assigned based on a written report from the rotation. The rotation allows students to sample different research projects and laboratory working environments, to enable matching masters students and research mentors with whom they will carry out thesis research.",,,,,,01,TBA,,TBA,Feher,Default - none,0,0,0
750,E35 ESE 501,Mathematics of Modern Engineering I,3.0 Units,"Matrix algebra: systems of linear equations, vector spaces, linear independence and orthogonality in vector spaces, eigenvectors and eigenvalues; Vector calculus: gradient, divergence, curl, line and surface integrals, theorems of Green, Stokes, and Gauss; Elements of Fourier analysis and its applications to solving some classical partial differential equations, heat, wave, and Laplace equation. Prerequisite: ESE 318 and ESE 319 or equivalent or consent of instructor. This course will not count toward the ESE doctoral program.",,,,BME T2 TU 3.00 ,,01,M-W----,4:00P-5:20P,TBA,Kurenok,Dec 13 2024  6:00PM -  8:00PM,65,0,0
751,E35 ESE 513,Large-Scale Optimization for Data Science,3.0 Units,"Large-scale optimization is an essential component of modern data science, artificial intelligence, and machine learning. This graduate-level course rigorously introduces optimization methods that are suitable for large-scale problems arising in these areas. We will learn several algorithms suitable for both smooth and nonsmooth optimization, including gradient methods, proximal methods, mirror descent, Nesterov's acceleration, ADMM, quasi-Newton methods, stochastic optimization, variance reduction, as well as distributed optimization. Throughout the class, we will discuss the efficacy of these methods in concrete data science problems, under appropriate statistical models. Students will be required to program in python or MATLAB. Prerequisites: CSE 247, Math 309, (Math 3200 or ESE 326), ESE 415.",,,,TU 3.00 ,,01,M-W----,1:00P-2:20P,TBA,Kamilov,Dec 18 2024  1:00PM -  3:00PM,0,0,0
752,E35 ESE 520,Probability and Stochastic Processes,3.0 Units,"Review of probability theory, models for random signals and noise, calculus of random processes, noise in linear and nonlinear systems, representation of random signals by sampling and orthonormal expansions. Poisson, Gaussian, and Markov processes as models for engineering problems. Prereq: ESE 326.",,,,BME T2 TU 3.00 ,,01,-T-R---,4:00P-5:20P,TBA,Kurenok,Dec 18 2024  6:00PM -  8:00PM,90,0,0
753,E35 ESE 527,Practicum in Data Analytics & Statistics,3.0 Units,"In this course, students will learn through hands-on experience the application of analytics to support data-driven decisions. Through lectures and the execution of a project (to be defined at the beginning of the semester), students will learn to use descriptive, predictive, and prescriptive analytics. Lectures will focus on presenting analytic topics relevant to the execution of the project, including analytic model development, data quality and data models, review of machine learning algorithms (unsupervised, supervised, and semi-supervised approaches), model validation, insights generation and results communication, and code review and code repository. Students are expected to demonstrate the application of these concepts through the execution of a one-semester project. Students can propose their own projects or choose from a list of projects made available by the lecturer. Projects should reflect real-world problems with a clear value proposition. Progress will be evaluated and graded periodically during the semester, and the course will include a final presentation open to the academic community. Prerequisites: ESE 520 (or Math 493 and 494), ESE 417 or CSE 417T, ESE 415 and declaration of the MS in DAS.",,,,BME T2 TU 3.00 ,,01,M-W----,5:30P-7:00P,Lopata Hall / 101   ,La Rosa,Default - none,0,0,0
754,E35 ESE 536,Introduction to Quantum Optics,3.0 Units,"This course covers the following topics: quantum mechanics for quantum optics, radiative transitions in atoms, lasers, photon statistics (photon counting, Sub-/Super-Poissionian photon statistics, bunching, anti-bunching, theory of photodetection, shot noise), entanglement, squeezed light, atom-photon interactions, cold atoms, atoms in cavities. If time permits, the following topics will be selectively covered: quantum computing, quantum cryptography, and teleportation. Prerequisites: ESE 330 and Physics 217 or Physics 421",,,,BME T2 TU 3.00 ,,01,M-W----,1:00P-2:20P,Green Hall / L0120 ,Shen,No final,30,0,0
755,E35 ESE 543,Control Systems Design by State Space Methods,3.0 Units,"Advanced design and analysis of control systems by state-space methods: classical control review, Laplace transforms, review of linear algebra (vector space, change of basis, diagonal and Jordan forms), linear dynamic systems (modes, stability, controllability, state feedback, observability, observers, canonical forms, output feedback, separation principle and decoupling), nonlinear dynamic systems (stability, Lyapunov methods). Frequency domain analysis of multivariable control systems. State space control system design methods: state feedback, observer feedback, pole placement, linear optimal control. Design exercises with CAD (computer-aided design) packages for engineering problems. Prerequisite: ESE 351 and ESE 441, or permission of instructor.",,,,BME T2 TU 3.00 ,,01,----F--,1:00P-3:50P,TBA,Wise,Exam last day of class,40,0,0
756,E35 ESE 545,Stochastic Control,3.0 Units,"Introduction to the theory of stochastic differential equations based on Wiener processes and Poisson counters, and an introduction to random fields. The formulation and solution of problems in nonlinear estimation theory. The Kalman-Bucy filter and nonlinear analogues. Identification theory. Adaptive systems. Applications. Prerequisites: ESE 520 and ESE 551",,,,BME T2 TU 3.00 ,,01,-T-R---,1:00P-2:20P,TBA,Chen,Dec 17 2024  1:00PM -  3:00PM,20,0,0
757,E35 ESE 551,Linear Dynamic Systems I,3.0 Units,"Input-output and state-space description of linear dynamic systems. Solution of the state equations and the transition matrix. Controllability, observability, realizations, pole-assignment, observers and decoupling of linear dynamic systems. Prereq: ESE 351.",,,,BME T2 TU 3.00 ,,01,M-W----,4:00P-5:20P,Lopata Hall / 229   ,Li,Dec 13 2024  6:00PM -  8:00PM,56,0,0
758,E35 ESE 560,Computer Systems Architecture I,3.0 Units,"An exploration of the central issues in computer architecture: instruction set design, addressing and register set design, control unit design, memory hierarchies (cache and main memories, virtual memory), pipelining, instruction scheduling, and parallel systems. The course emphasizes understanding the performance implications of design choices, using architecture modeling and evaluation using simulation techniques. Prerequisites: CSE 361S and CSE 260M.",,,,BME T2 TU 3.00 ,,01,M-W----,5:30P-7:00P,TBA,Hall,No final,75,0,0
759,E35 ESE 562,Analog Integrated Circuits,3.0 Units,"This course focuses on fundamental and advanced topics in analog and mixed-signal VLSI techniques. The first part of the course covers graduate level materials in the area of analog circuit synthesis and analysis. The second part of the course covers applications of the fundamental techniques for designing analog signal processors and data converters. Several practical aspects of mixed-signal design, simulation and testing are covered in this course. This is a project-oriented course and it is expected that the students apply the concepts learned in the course to design, simulate and explore different circuit topologies. Prerequisite: E35 ESE 232",,,,TU 3.00 ,,01,M-W----,11:30A-12:50P,TBA,Chakrabartty,Dec 17 2024 10:30AM - 12:30PM,22,0,0
760,E35 ESE 590,Electrical & Systems Engineering Graduate Seminar,0.0 Unit,"This satisfactory/unsatisfactory course is required for the Masters, DSc and PhD degrees in Electrical and Systems Engineering. A satisfactory grade is required for each semester of enrollment and is received by attendance at regularly scheduled ESE seminars. Masters students must attend at least 3 seminars per semester, except for first year Master's students who must attend 4. DSc and PhD students must attend at least 5 seminars per semester, except for first year PhD students who must attend 6. Part-time students are exempt except during their year of residency. Any student under continuing status is also exempt.",,,,,,01,----F--,10:00A-10:50A,Green Hall / L0120 ,Feher,No final,225,0,0
761,E35 ESE 5931,Mathematics of Imaging Science,3.0 Units,"This course will expose students to a unified treatment of the mathematical properties of images and imaging. This will include an introduction to linear vector space theory, operator theory on Hilbert spaces, and concepts from applied functional analysis. Further, concepts from generalized functions, Fourier analysis, and Radon transform will be discussed. These tools will be applied to conduct deterministic analyses of imaging systems that are described as continuous-to-continuous, continuous-to-discrete, and discrete-to-discrete mappings from object properties to image data. In addition, imaging systems will be analyzed in a statistical framework where stochastic models for objects and images will be introduced. Prerequisite: Graduate standing or consent of instructor.",,,,,,01,M-W----,2:30P-3:50P,Whitaker / 218   ,"Jha, A",Dec 16 2024  3:30PM -  5:30PM,35,0,0
762,E35 ESE 5933,Theoretical Imaging Science,3.0 Units,"Imaging science encompasses the design and optimization of imaging systems to quantitatively measure information of interest. Imaging systems are important in many scientific and medical applications and may be designed for one specific application or for a range of applications. Performance is quantified for any given task through an understanding of the statistical model for the imaging data, the data processing algorithm used, and a measure of accuracy or error. Optimal processing is based on statistical decision theory and estimation theory; performance bounds include the receiver operating characteristic and Cramer-Rao bounds. Bayesian methods often lead to ideal observers. Extensions of methods from finite-dimensional spaces to function space are fundamental for many imaging applications. A variety of methods to assess image quality and resulting imaging system optimization are covered. Prerequisite: Permission of instructor",,,,TU 3.00 ,,01,-T-R---,4:00P-5:20P,TBA,O'Sullivan,Dec 18 2024  6:00PM -  8:00PM,15,0,0
763,E35 ESE 596,Seminar in Imaging Science and Engineering,1.0 Unit,"This seminar course consists of a series of tutorial lectures on Imaging Science and Engineering with emphasis on applications of imaging technology. Students are exposed to a variety of imaging applications that vary depending on the semester, but may include multispectral remote sensing, astronomical imaging, microscopic imaging, ultrasound imaging, and tomographic imaging. Guest lecturers come from several parts of the university. This course is required of all students in the Imaging Science and Engineering program; the only requirement is attendance. This course is graded Pass/Fail. Prerequisite: Admission to Imaging Science and Engineering Program.",,,,,,01,----F--,8:30A-9:50A,Green Hall / L0120 ,O'Sullivan,No final,40,0,0
764,E35 ESE 599,Masters Research,Var. Units (max = 3.0),Prerequisite: Students must have the,,,,,,01,TBA,,TBA,Clark,No final,0,0,0
765,E35 ESE 599,Masters Research,Var. Units (max = 3.0),Prerequisite: Students must have the,,,,,,02,TBA,,TBA,Zhu,No final,0,0,0
766,E35 ESE 599,Masters Research,Var. Units (max = 3.0),Prerequisite: Students must have the,,,,,,03,TBA,,TBA,Ching,No final,0,0,0
767,E35 ESE 599,Masters Research,Var. Units (max = 3.0),Prerequisite: Students must have the,,,,,,04,TBA,,TBA,Zhou,No final,0,0,0
768,E35 ESE 599,Masters Research,Var. Units (max = 3.0),Prerequisite: Students must have the,,,,,,05,TBA,,TBA,Wormleighton,No final,0,0,0
769,E35 ESE 599,Masters Research,Var. Units (max = 3.0),Prerequisite: Students must have the,,,,,,07,TBA,,TBA,Lew,No final,0,0,0
770,E35 ESE 599,Masters Research,Var. Units (max = 3.0),Prerequisite: Students must have the,,,,,,08,TBA,,TBA,Kamilov,No final,0,0,0
771,E35 ESE 599,Masters Research,Var. Units (max = 3.0),Prerequisite: Students must have the,,,,,,13,TBA,,TBA,O'Sullivan,No final,0,0,0
772,E35 ESE 599,Masters Research,Var. Units (max = 3.0),Prerequisite: Students must have the,,,,,,14,TBA,,TBA,Patwari,No final,0,0,0
773,E35 ESE 599,Masters Research,Var. Units (max = 3.0),Prerequisite: Students must have the,,,,,,28,TBA,,TBA,Yang,No final,0,0,0
774,E35 ESE 599,Masters Research,Var. Units (max = 3.0),Prerequisite: Students must have the,,,,,,29,TBA,,TBA,Li,No final,0,0,0
775,E35 ESE 599,Masters Research,Var. Units (max = 3.0),Prerequisite: Students must have the,,,,,,30,TBA,,TBA,Shen,No final,0,0,0
776,E35 ESE 599,Masters Research,Var. Units (max = 3.0),Prerequisite: Students must have the,,,,,,31,TBA,,TBA,Wang,No final,0,0,0
777,E35 ESE 599,Masters Research,Var. Units (max = 3.0),Prerequisite: Students must have the,,,,,,32,TBA,,TBA,Kurenok,No final,0,0,0
778,E35 ESE 599,Masters Research,Var. Units (max = 3.0),Prerequisite: Students must have the,,,,,,34,TBA,,TBA,Mell,No final,0,0,0
779,E35 ESE 599,Masters Research,Var. Units (max = 3.0),Prerequisite: Students must have the,,,,,,36,TBA,,TBA,Nagulu,No final,0,0,0
780,E35 ESE 599,Masters Research,Var. Units (max = 3.0),Prerequisite: Students must have the,,,,,,37,TBA,,TBA,Chakrabartty,No final,0,0,0
781,E35 ESE 599,Masters Research,Var. Units (max = 3.0),Prerequisite: Students must have the,,,,,,38,TBA,,TBA,Zeng,No final,0,0,0
782,E35 ESE 599,Masters Research,Var. Units (max = 3.0),Prerequisite: Students must have the,,,,,,39,TBA,,TBA,Villa,No final,0,0,0
783,E35 ESE 599,Masters Research,Var. Units (max = 3.0),Prerequisite: Students must have the,,,,,,40,TBA,,TBA,Murch,No final,0,0,0
784,E35 ESE 599,Masters Research,Var. Units (max = 3.0),Prerequisite: Students must have the,,,,,,41,TBA,,TBA,Chamberlain,No final,0,0,0
785,E35 ESE 599,Masters Research,Var. Units (max = 3.0),Prerequisite: Students must have the,,,,,,42,TBA,,TBA,Kantaros,No final,0,0,0
786,E35 ESE 599,Masters Research,Var. Units (max = 3.0),Prerequisite: Students must have the,,,,,,43,TBA,,TBA,Culver,No final,0,0,0
787,E35 ESE 599,Masters Research,Var. Units (max = 3.0),Prerequisite: Students must have the,,,,,,44,TBA,,TBA,Sotiras,No final,0,0,0
788,E35 ESE 599,Masters Research,Var. Units (max = 3.0),Prerequisite: Students must have the,,,,,,45,TBA,,TBA,Wang,No final,0,0,0
789,E35 ESE 600,Doctoral Research,Var. Units (max = 9.0),,,,,,,03,TBA,,TBA,Ching,No final,9,0,0
790,E35 ESE 600,Doctoral Research,Var. Units (max = 9.0),,,,,,,04,TBA,,TBA,Sinopoli,No final,9,0,0
791,E35 ESE 600,Doctoral Research,Var. Units (max = 9.0),,,,,,,07,TBA,,TBA,Lew,No final,9,0,0
792,E35 ESE 600,Doctoral Research,Var. Units (max = 9.0),,,,,,,08,TBA,,TBA,Kamilov,No final,9,0,0
793,E35 ESE 600,Doctoral Research,Var. Units (max = 9.0),,,,,,,11,TBA,,TBA,Murch,No final,9,0,0
794,E35 ESE 600,Doctoral Research,Var. Units (max = 9.0),,,,,,,13,TBA,,TBA,O'Sullivan,No final,9,0,0
795,E35 ESE 600,Doctoral Research,Var. Units (max = 9.0),,,,,,,28,TBA,,TBA,Yang,No final,9,0,0
796,E35 ESE 600,Doctoral Research,Var. Units (max = 9.0),,,,,,,29,TBA,,TBA,Li,No final,9,0,0
797,E35 ESE 600,Doctoral Research,Var. Units (max = 9.0),,,,,,,30,TBA,,TBA,Shen,No final,10,0,0
798,E35 ESE 600,Doctoral Research,Var. Units (max = 9.0),,,,,,,31,TBA,,TBA,"Wang, Chuan",No final,9,0,0
799,E35 ESE 600,Doctoral Research,Var. Units (max = 9.0),,,,,,,32,TBA,,TBA,Kurenok,No final,9,0,0
800,E35 ESE 600,Doctoral Research,Var. Units (max = 9.0),,,,,,,34,TBA,,TBA,Mell,No final,9,0,0
801,E35 ESE 600,Doctoral Research,Var. Units (max = 9.0),,,,,,,36,TBA,,TBA,Wang,No final,10,0,0
802,E35 ESE 600,Doctoral Research,Var. Units (max = 9.0),,,,,,,37,TBA,,TBA,Chakrabartty,No final,9,0,0
803,E35 ESE 600,Doctoral Research,Var. Units (max = 9.0),,,,,,,38,TBA,,TBA,Zeng,No final,9,0,0
804,E35 ESE 600,Doctoral Research,Var. Units (max = 9.0),,,,,,,39,TBA,,TBA,Patwari,No final,9,0,0
805,E35 ESE 600,Doctoral Research,Var. Units (max = 9.0),,,,,,,40,TBA,,TBA,Sotiras,No final,9,0,0
806,E35 ESE 600,Doctoral Research,Var. Units (max = 9.0),,,,,,,41,TBA,,TBA,Jha,No final,9,0,0
807,E35 ESE 600,Doctoral Research,Var. Units (max = 9.0),,,,,,,42,TBA,,TBA,Raman,No final,9,0,0
808,E35 ESE 600,Doctoral Research,Var. Units (max = 9.0),,,,,,,43,TBA,,TBA,Tai,No final,9,0,0
809,E35 ESE 600,Doctoral Research,Var. Units (max = 9.0),,,,,,,44,TBA,,TBA,Zhu,No final,9,0,0
810,E35 ESE 600,Doctoral Research,Var. Units (max = 9.0),,,,,,,45,TBA,,(None) /       ,Lawrence,No final,9,0,0
811,E35 ESE 600,Doctoral Research,Var. Units (max = 9.0),,,,,,,46,TBA,,(None) /       ,Zhou,No final,9,0,0
812,E35 ESE 600,Doctoral Research,Var. Units (max = 9.0),,,,,,,47,TBA,,(None) /       ,Monosov,No final,9,0,0
813,E35 ESE 600,Doctoral Research,Var. Units (max = 9.0),,,,,,,48,TBA,,(None) /       ,Goodhill,No final,9,0,0
814,E35 ESE 600,Doctoral Research,Var. Units (max = 9.0),,,,,,,49,TBA,,(None) /       ,Nagulu,No final,9,0,0
815,E35 ESE 600,Doctoral Research,Var. Units (max = 9.0),,,,,,,50,TBA,,(None) /       ,Kantaros,No final,9,0,0
816,E35 ESE 600,Doctoral Research,Var. Units (max = 9.0),,,,,,,51,TBA,,(None) /       ,Clark,No final,9,0,0
817,E35 ESE 600,Doctoral Research,Var. Units (max = 9.0),,,,,,,52,TBA,,(None) /       ,An,No final,9,0,0
818,E35 ESE 600,Doctoral Research,Var. Units (max = 9.0),,,,,,,53,TBA,,(None) /       ,Lu,No final,9,0,0
819,E35 ESE 600,Doctoral Research,Var. Units (max = 9.0),,,,,,,54,TBA,,(None) /       ,Gastounioti,No final,9,0,0
820,E35 ESE 600,Doctoral Research,Var. Units (max = 9.0),,,,,,,55,TBA,,(None) /       ,Lawrence,No final,9,0,0
821,E35 ESE 601,Research Rotation for ESE Doctoral Students,3.0 Units,"Doctoral students in Electrical and Systems Engineering are required to complete two rotations during their first year, and may complete three rotations, with research mentors acceptable to the Department. The rotations must be mutually agreeable to both the student and faculty member. The grade will be assigned based on a written report from one of the rotations. The rotation allow students to sample different research projects and laboratory working environments, to enable matching doctoral students and research mentors with whom they will carry out PhD dissertation research.",,,,,,01,TBA,,TBA,O'Sullivan,No final,35,0,0
822,E37 MEMS 1001,Machine Shop Practicum,1.0 Unit,"Operation of basic machine tools including: lathe, drill press, grinder and mill. Student shop privilege requires completion of this practicum.",,,,TU 1.00 ,,01,M------,9:00A-11:20A,Urbauer / 112   ,Tapella,No final,0,0,0
823,E37 MEMS 1001,Machine Shop Practicum,1.0 Unit,"Operation of basic machine tools including: lathe, drill press, grinder and mill. Student shop privilege requires completion of this practicum.",,,,TU 1.00 ,,02,M------,1:00P-3:20P,Urbauer / 112   ,Pfingsten,No final,0,0,0
824,E37 MEMS 1001,Machine Shop Practicum,1.0 Unit,"Operation of basic machine tools including: lathe, drill press, grinder and mill. Student shop privilege requires completion of this practicum.",,,,TU 1.00 ,,03,-T-----,9:00A-11:20A,Urbauer / 112   ,Tapella,No final,0,0,0
825,E37 MEMS 1001,Machine Shop Practicum,1.0 Unit,"Operation of basic machine tools including: lathe, drill press, grinder and mill. Student shop privilege requires completion of this practicum.",,,,TU 1.00 ,,04,--W----,9:00A-11:20A,Urbauer / 112   ,Tapella,No final,0,0,0
826,E37 MEMS 1001,Machine Shop Practicum,1.0 Unit,"Operation of basic machine tools including: lathe, drill press, grinder and mill. Student shop privilege requires completion of this practicum.",,,,TU 1.00 ,,05,---R---,9:00A-11:20A,Urbauer / 112   ,Tapella,No final,0,0,0
827,E37 MEMS 1001,Machine Shop Practicum,1.0 Unit,"Operation of basic machine tools including: lathe, drill press, grinder and mill. Student shop privilege requires completion of this practicum.",,,,TU 1.00 ,,06,---R---,1:00P-3:20P,Urbauer / 112   ,Pfingsten,No final,0,0,0
828,E37 MEMS 1004,Advanced Machine Shop Practicum,1.0 Unit,"Students will learn to use the vertical machining centers (LPM and 2op), bed mill, and CNC Lathe. Conversation programming and CAD/CAM programming will be taught. Learning to load and unload tooling, set tooling offset, reconcile tools within a program, satisfy machine operational requirements, and complete safety checks will be part of the learning experience. You will learn to read G-Code and M-Code generated by the CAM program and recognize machining events in real time. Pre-requisites: MEMS 1001 Machine Shop Practicum.",,,,TU 1.00 ,,01,-T-----,1:00P-2:50P,Jubel / 138   ,Tapella,Default - none,0,0,0
829,E37 MEMS 101,Introduction to Mechanical Engineering and Mechanical Design,2.0 Units,"Mechanical engineers face new challenges in the areas of energy, materials and systems. This course introduces students to these areas through team-based, hands-on projects that emphasize engineering design, analysis, and measurement skills.",,,,TU 2.00 ,,01,-T-R---,10:00A-11:20A,Jubel / 138   ,Krampf,No final,0,0,0
830,E37 MEMS 101,Introduction to Mechanical Engineering and Mechanical Design,2.0 Units,"Mechanical engineers face new challenges in the areas of energy, materials and systems. This course introduces students to these areas through team-based, hands-on projects that emphasize engineering design, analysis, and measurement skills.",,,,TU 2.00 ,,02,-T-R---,1:00P-2:20P,Jubel / 138   ,Krampf,No final,0,0,0
831,E37 MEMS 101,Introduction to Mechanical Engineering and Mechanical Design,2.0 Units,"Mechanical engineers face new challenges in the areas of energy, materials and systems. This course introduces students to these areas through team-based, hands-on projects that emphasize engineering design, analysis, and measurement skills.",,,,TU 2.00 ,,03,-T-R---,2:30P-3:50P,Jubel / 138   ,Krampf,No final,0,0,0
